newid,age,sex,grade,peer_ecig_susceptibility,household_tobacco_use,perceived_harm_original,perceived_harm_binary,ever_used_ecig
126706,9,1,7,4,0,2,0,0
126707,9,1,7,4,0,4,1,0
126708,10,1,7,NULL,1,3,1,1
126709,10,2,6,NULL,0,3,1,1
126710,10,1,7,4,0,3,1,0
126711,10,1,7,4,1,4,1,0
126712,10,1,7,NULL,1,2,0,1
126713,10,2,7,4,0,3,1,0
126714,10,2,7,3,0,3,1,0
126716,8,1,6,2,1,3,1,0
126718,10,2,7,NULL,0,4,1,1
126719,10,1,7,3,1,1,0,0
126720,9,1,7,4,1,4,1,0
126721,9,1,7,4,1,3,1,0
126722,9,2,7,NULL,0,3,1,1
126723,6,2,4,4,0,2,0,0
126724,6,2,4,4,1,2,0,0
126725,6,2,4,NULL,1,4,1,1
126726,7,2,4,3,1,4,1,0
126727,7,2,4,4,0,4,1,0
126728,7,2,4,4,1,3,1,0
126729,6,1,4,NULL,1,3,1,1
126730,8,1,4,4,1,3,1,0
126731,7,1,4,NULL,1,4,1,1
126732,6,2,4,NULL,1,2,0,1
126734,6,1,4,NULL,1,4,1,1
126735,7,2,4,NULL,1,2,0,1
126736,8,1,4,3,0,4,1,0
126737,6,2,4,2,0,3,1,0
126738,7,1,4,4,1,3,1,0
126740,6,2,4,4,1,4,1,0
126741,7,2,4,NULL,1,3,1,1
126742,6,1,4,4,1,2,0,0
126743,7,2,4,4,0,4,1,0
126744,7,1,4,4,1,2,0,0
126745,6,2,4,4,1,3,1,0
126747,6,2,4,4,0,4,1,0
126748,11,2,7,4,0,1,0,0
126749,6,2,4,4,0,3,1,0
126750,7,1,4,3,0,4,1,0
126751,6,2,4,2,1,3,1,0
126752,7,1,4,4,0,4,1,0
126753,7,2,4,4,0,3,1,0
126754,7,1,4,2,1,4,1,0
126755,7,2,4,NULL,1,3,1,1
126756,7,1,4,NULL,1,3,1,1
126757,7,1,4,4,1,1,0,0
126758,8,2,5,2,1,1,0,0
126759,8,1,5,NULL,1,1,0,1
126761,7,1,5,4,1,2,0,0
126763,7,2,5,NULL,1,4,1,1
126764,8,1,5,4,1,3,1,0
126765,8,1,5,NULL,1,1,0,1
126767,8,2,5,NULL,0,3,1,1
126768,7,1,5,NULL,1,2,0,1
126769,8,1,5,NULL,1,3,1,1
126770,8,2,5,2,1,2,0,0
126771,8,1,5,3,1,4,1,0
126773,8,2,5,4,0,4,1,0
126774,7,1,5,4,1,4,1,0
126775,9,1,5,4,1,4,1,0
126776,7,2,5,3,1,3,1,0
126777,8,2,5,4,0,3,1,0
126778,8,1,5,NULL,0,4,1,1
126779,9,1,5,4,1,4,1,0
126780,9,1,5,3,1,2,0,0
126781,7,2,5,3,0,3,1,0
126782,8,1,5,NULL,0,2,0,1
126783,7,2,5,4,0,3,1,0
126784,8,1,5,4,1,4,1,0
126785,8,1,5,NULL,1,2,0,1
126786,7,1,5,3,1,3,1,0
126787,8,2,5,NULL,0,3,1,1
126788,8,1,6,NULL,0,3,1,1
126789,8,1,5,4,0,3,1,0
126790,7,1,5,NULL,0,4,1,1
126791,7,1,5,4,1,3,1,0
126792,7,2,5,4,1,3,1,0
126793,7,1,5,NULL,0,3,1,1
126795,7,1,5,NULL,0,3,1,1
126796,8,1,5,NULL,0,3,1,1
126797,8,1,5,4,0,3,1,0
126798,9,2,6,NULL,0,4,1,1
126799,8,1,6,4,0,4,1,0
126800,8,2,6,NULL,0,4,1,1
126801,9,2,6,NULL,1,4,1,1
126802,9,2,6,3,0,4,1,0
126803,9,2,6,NULL,1,4,1,1
126804,8,1,6,4,0,3,1,0
126806,9,1,6,4,0,4,1,0
126807,8,2,6,NULL,0,3,1,1
126808,9,1,6,4,1,3,1,0
126809,7,2,5,4,0,4,1,0
126810,9,1,6,4,0,2,0,0
126811,9,1,6,4,1,3,1,0
126812,9,1,6,4,0,4,1,0
126813,9,2,6,NULL,0,3,1,1
126814,8,2,6,4,1,3,1,0
126815,7,1,5,4,0,3,1,0
126816,7,2,5,4,0,4,1,0
126817,9,1,6,4,0,4,1,0
126818,9,1,6,4,0,3,1,0
126819,7,2,5,3,1,3,1,0
126820,8,2,5,4,0,2,0,0
126821,8,1,5,4,1,2,0,0
126822,8,1,6,4,0,4,1,0
126823,9,2,6,4,1,4,1,0
126824,8,1,5,3,1,4,1,0
126825,9,1,6,4,0,4,1,0
126826,7,2,5,NULL,1,4,1,1
126827,8,2,6,NULL,1,1,0,1
126828,8,1,5,4,0,4,1,0
126829,9,1,6,4,0,2,0,0
126830,9,2,6,4,1,4,1,0
126831,8,2,5,4,1,3,1,0
126832,10,2,6,4,0,4,1,0
126833,7,2,5,4,0,3,1,0
126834,8,2,5,4,0,4,1,0
126835,10,1,7,NULL,0,2,0,1
126836,9,2,7,3,0,2,0,0
126837,9,1,7,NULL,1,3,1,1
126838,9,1,7,4,1,3,1,0
126839,10,1,7,4,0,4,1,0
126840,9,1,7,4,0,3,1,0
126841,9,1,7,3,1,2,0,0
126842,9,1,7,NULL,0,2,0,1
126843,10,1,7,4,0,4,1,0
126844,9,1,7,NULL,1,2,0,1
126845,10,2,7,3,1,3,1,0
126846,10,2,7,4,1,4,1,0
126848,9,1,7,NULL,1,3,1,1
126850,9,2,7,4,1,4,1,0
126851,9,2,7,4,1,4,1,0
126852,9,2,7,NULL,0,4,1,1
126853,9,2,7,3,0,3,1,0
126854,9,2,7,4,0,3,1,0
126856,10,2,7,4,0,4,1,0
126857,10,1,7,4,1,4,1,0
126858,9,2,7,3,1,2,0,0
126859,10,2,7,4,1,3,1,0
126860,9,1,7,2,0,3,1,0
126861,10,1,7,NULL,1,1,0,1
126862,10,2,7,4,0,4,1,0
126864,9,2,7,4,0,3,1,0
126865,11,1,7,4,0,4,1,0
126867,10,1,7,2,1,1,0,0
126868,10,2,7,3,0,3,1,0
126869,4,1,1,3,1,2,0,0
126870,3,1,1,4,1,3,1,0
126871,4,2,1,4,0,3,1,0
126872,3,2,1,3,0,3,1,0
126873,3,2,1,4,0,3,1,0
126874,3,2,1,4,1,4,1,0
126875,3,2,1,4,1,3,1,0
126876,3,1,1,4,1,3,1,0
126877,4,1,1,4,0,3,1,0
126878,3,2,1,4,0,2,0,0
126879,4,2,1,4,1,2,0,0
126881,3,1,1,4,0,4,1,0
126882,3,2,1,3,1,2,0,0
126883,3,1,1,NULL,1,3,1,1
126884,4,2,1,4,0,4,1,0
126885,4,2,1,4,0,3,1,0
126887,6,1,4,4,0,4,1,0
126888,6,2,4,3,0,3,1,0
126889,7,2,4,4,1,3,1,0
126890,6,2,4,3,1,3,1,0
126892,6,1,4,4,0,2,0,0
126893,6,1,4,4,0,4,1,0
126894,7,2,4,2,0,4,1,0
126895,7,1,4,4,0,3,1,0
126896,7,1,4,4,0,3,1,0
126897,6,2,4,4,0,3,1,0
126898,7,2,4,4,0,4,1,0
126899,7,2,4,NULL,0,3,1,1
126901,7,1,4,4,1,1,0,0
126902,7,1,4,4,0,4,1,0
126904,6,2,4,4,0,2,0,0
126906,6,1,4,4,0,4,1,0
126907,6,2,4,3,0,3,1,0
126908,7,2,4,4,0,4,1,0
126909,7,2,4,4,0,4,1,0
126910,6,2,4,4,0,4,1,0
126911,7,1,4,4,0,4,1,0
126912,6,2,4,4,0,4,1,0
126913,6,2,4,3,1,4,1,0
126914,6,2,4,2,0,3,1,0
126916,6,2,4,3,0,4,1,0
126917,7,2,4,NULL,1,3,1,1
126919,6,2,4,4,0,4,1,0
126920,6,1,4,3,0,4,1,0
126921,7,1,5,4,0,3,1,0
126922,8,2,5,3,0,4,1,0
126923,7,1,5,4,0,2,0,0
126924,7,1,5,NULL,0,4,1,1
126925,8,2,5,2,0,4,1,0
126926,7,2,5,4,0,4,1,0
126927,7,1,5,4,0,3,1,0
126928,7,2,5,3,1,4,1,0
126929,7,2,5,4,0,3,1,0
126930,8,2,5,4,0,4,1,0
126931,8,1,5,4,0,4,1,0
126932,7,2,5,4,0,3,1,0
126933,8,2,5,3,0,3,1,0
126934,7,1,5,4,0,3,1,0
126935,8,2,5,4,0,4,1,0
126936,8,1,5,4,0,3,1,0
126937,7,2,5,4,0,3,1,0
126938,8,1,5,4,0,4,1,0
126940,7,2,5,4,0,3,1,0
126941,7,2,5,4,0,2,0,0
126942,7,2,5,NULL,0,3,1,1
126943,7,2,5,3,0,3,1,0
126944,8,1,5,4,0,3,1,0
126945,7,2,5,4,0,4,1,0
126946,8,2,5,NULL,1,4,1,1
126947,7,1,5,3,0,1,0,0
126948,8,2,6,4,0,3,1,0
126949,8,1,6,4,0,4,1,0
126950,8,2,6,3,0,3,1,0
126951,8,2,6,NULL,0,4,1,1
126952,9,2,6,4,0,4,1,0
126953,9,2,6,3,0,4,1,0
126954,9,1,6,3,0,4,1,0
126955,8,1,6,3,0,2,0,0
126956,8,2,6,4,0,4,1,0
126957,9,1,6,4,0,3,1,0
126958,9,1,6,3,1,3,1,0
126959,9,2,6,4,1,4,1,0
126960,9,2,6,4,0,4,1,0
126961,9,1,6,NULL,1,2,0,1
126963,9,1,6,4,0,4,1,0
126964,9,2,6,4,0,3,1,0
126966,8,1,6,4,0,4,1,0
126967,8,2,6,4,0,3,1,0
126968,9,1,6,4,0,3,1,0
126969,8,2,6,4,0,4,1,0
126971,8,2,6,4,0,4,1,0
126973,8,1,6,NULL,0,2,0,1
126974,8,2,6,4,0,4,1,0
126976,9,2,6,4,0,3,1,0
126977,8,2,6,4,0,3,1,0
126978,8,1,6,3,0,3,1,0
126979,9,2,7,NULL,0,3,1,1
126981,9,2,7,4,0,3,1,0
126985,9,1,7,4,0,4,1,0
126986,9,1,7,4,0,2,0,0
126987,9,1,7,4,0,3,1,0
126988,10,2,7,4,0,3,1,0
126989,9,1,7,4,0,1,0,0
126990,10,2,7,2,1,2,0,0
126991,10,2,7,4,0,4,1,0
126992,9,1,7,NULL,1,2,0,1
126993,10,1,7,4,0,4,1,0
126994,9,1,7,4,0,3,1,0
126995,9,2,7,NULL,0,3,1,1
126996,9,1,7,4,0,4,1,0
126997,10,2,7,4,1,4,1,0
126998,9,1,7,4,0,3,1,0
126999,10,2,7,2,1,3,1,0
127000,4,2,1,4,0,3,1,0
127001,3,1,1,4,0,2,0,0
127002,4,2,1,3,0,3,1,0
127003,3,1,1,3,0,3,1,0
127005,4,2,1,3,0,4,1,0
127006,3,1,1,4,0,3,1,0
127007,4,1,1,4,0,4,1,0
127008,4,1,1,3,0,2,0,0
127009,3,1,1,4,0,3,1,0
127010,3,1,1,4,0,4,1,0
127011,3,1,1,4,0,4,1,0
127012,4,2,1,3,0,4,1,0
127016,6,1,4,4,0,3,1,0
127017,7,1,4,NULL,1,2,0,1
127018,7,2,4,4,0,4,1,0
127019,7,2,5,NULL,0,2,0,1
127020,6,1,4,4,0,4,1,0
127021,9,1,6,4,0,4,1,0
127022,7,1,4,4,1,4,1,0
127023,7,1,4,NULL,0,4,1,1
127024,7,2,4,3,0,3,1,0
127026,6,1,4,4,0,4,1,0
127027,7,1,4,4,0,4,1,0
127029,7,2,4,4,0,3,1,0
127031,6,1,4,4,0,4,1,0
127032,7,1,4,4,0,3,1,0
127033,7,1,4,4,0,3,1,0
127035,6,2,4,NULL,1,4,1,1
127036,8,1,5,4,0,4,1,0
127037,6,1,4,4,0,4,1,0
127038,7,2,4,2,0,2,0,0
127039,7,1,4,4,1,3,1,0
127040,7,1,4,4,0,3,1,0
127041,7,2,4,4,0,3,1,0
127042,7,2,4,4,1,4,1,0
127043,7,1,4,4,0,4,1,0
127044,7,2,4,4,0,3,1,0
127045,7,1,4,3,0,2,0,0
127046,8,1,5,3,0,3,1,0
127047,7,1,4,4,1,3,1,0
127049,7,2,4,4,0,4,1,0
127050,7,2,4,4,0,4,1,0
127051,7,1,4,4,0,4,1,0
127052,7,1,4,2,0,4,1,0
127053,6,2,4,3,1,4,1,0
127054,7,1,4,4,0,3,1,0
127055,7,2,5,4,0,3,1,0
127056,10,2,7,2,1,3,1,0
127057,9,1,7,3,0,4,1,0
127058,7,2,5,4,1,3,1,0
127059,8,1,5,NULL,1,3,1,1
127060,8,1,5,4,1,3,1,0
127061,7,2,5,NULL,0,3,1,1
127062,8,2,5,4,1,3,1,0
127063,7,1,5,2,0,3,1,0
127065,7,2,5,4,0,4,1,0
127066,7,1,5,4,0,4,1,0
127067,8,2,5,NULL,0,3,1,1
127068,8,1,5,4,1,2,0,0
127069,8,1,5,4,0,4,1,0
127070,8,1,5,NULL,1,3,1,1
127071,8,2,5,NULL,0,3,1,1
127072,9,2,6,2,0,4,1,0
127073,7,1,5,3,0,3,1,0
127074,8,1,5,4,0,3,1,0
127075,8,1,5,3,0,3,1,0
127077,9,2,6,4,1,3,1,0
127078,8,1,5,4,0,3,1,0
127079,8,2,5,4,0,3,1,0
127080,8,1,5,4,0,3,1,0
127081,8,2,5,3,0,2,0,0
127082,8,2,5,3,0,3,1,0
127083,7,1,5,4,0,4,1,0
127084,8,2,5,NULL,1,4,1,1
127085,9,1,6,3,1,2,0,0
127086,8,1,5,4,0,4,1,0
127087,8,2,5,4,0,4,1,0
127088,7,2,5,3,0,3,1,0
127089,8,1,5,4,0,4,1,0
127090,8,1,5,NULL,0,4,1,1
127091,9,1,6,4,1,2,0,0
127092,7,2,5,4,0,3,1,0
127093,7,1,5,NULL,1,4,1,1
127094,10,1,7,4,1,3,1,0
127095,9,1,6,4,1,3,1,0
127096,8,1,5,4,0,2,0,0
127097,7,1,5,NULL,0,2,0,1
127098,8,2,5,3,0,3,1,0
127099,8,2,5,4,0,3,1,0
127100,8,1,5,NULL,0,3,1,1
127101,8,2,6,NULL,0,3,1,1
127103,8,1,6,4,0,4,1,0
127104,9,2,6,4,1,3,1,0
127105,9,2,6,4,0,4,1,0
127106,8,2,6,3,0,2,0,0
127107,9,2,6,NULL,1,4,1,1
127108,8,2,6,4,0,4,1,0
127109,8,2,6,4,0,4,1,0
127110,8,2,6,4,0,4,1,0
127111,9,1,6,4,0,4,1,0
127112,9,2,6,4,0,3,1,0
127113,9,1,6,4,1,4,1,0
127115,9,2,6,4,0,4,1,0
127116,8,2,6,4,0,3,1,0
127117,9,2,6,3,0,3,1,0
127118,9,1,6,NULL,1,4,1,1
127119,9,2,6,3,1,4,1,0
127120,9,2,6,NULL,0,4,1,1
127121,8,2,6,3,0,4,1,0
127122,9,1,6,NULL,1,3,1,1
127123,8,2,6,4,0,4,1,0
127125,9,1,6,3,0,3,1,0
127126,9,2,6,NULL,0,4,1,1
127127,9,1,6,2,0,3,1,0
127128,9,1,6,NULL,0,3,1,1
127129,9,1,6,NULL,1,3,1,1
127132,9,2,6,3,0,3,1,0
127136,10,1,7,4,0,3,1,0
127137,10,2,7,4,0,3,1,0
127138,10,1,7,4,0,3,1,0
127140,10,2,7,4,1,3,1,0
127141,9,2,7,4,0,2,0,0
127143,9,1,7,4,0,4,1,0
127144,10,2,7,4,0,3,1,0
127146,10,1,7,3,0,4,1,0
127147,9,2,7,4,0,4,1,0
127148,10,2,7,4,0,2,0,0
127149,11,1,7,NULL,1,4,1,1
127150,10,1,7,4,0,2,0,0
127151,10,2,7,4,0,3,1,0
127152,9,2,7,4,1,4,1,0
127153,9,2,7,4,0,1,0,0
127154,10,2,7,NULL,0,4,1,1
127155,9,1,7,4,0,4,1,0
127156,10,2,7,NULL,1,3,1,1
127157,9,1,7,NULL,1,3,1,1
127158,10,1,7,4,1,3,1,0
127159,9,1,7,2,1,3,1,0
127161,9,1,7,4,1,3,1,0
127163,6,1,4,4,0,4,1,0
127168,7,2,4,4,0,4,1,0
127169,7,1,4,4,0,3,1,0
127171,6,1,4,3,0,3,1,0
127172,6,2,4,4,0,3,1,0
127173,8,1,4,4,0,4,1,0
127174,8,2,4,4,0,1,0,0
127175,6,1,4,4,0,2,0,0
127178,6,2,4,4,0,4,1,0
127179,6,1,4,4,0,2,0,0
127180,6,2,4,NULL,1,3,1,1
127181,7,1,4,1,1,2,0,0
127182,6,1,4,4,1,3,1,0
127183,7,2,4,4,0,4,1,0
127186,6,1,4,4,0,2,0,0
127187,6,2,4,3,0,3,1,0
127188,7,1,4,4,0,3,1,0
127189,6,2,4,4,0,4,1,0
127190,7,2,4,3,0,2,0,0
127192,7,2,4,NULL,1,4,1,1
127193,7,1,4,4,0,4,1,0
127195,6,2,4,4,0,3,1,0
127196,6,2,4,3,0,3,1,0
127198,7,2,4,4,0,4,1,0
127200,7,2,4,3,0,3,1,0
127201,7,2,4,2,0,4,1,0
127202,6,2,4,3,0,3,1,0
127203,6,2,4,3,0,2,0,0
127206,7,2,4,3,0,4,1,0
127207,7,1,4,NULL,1,2,0,1
127208,6,2,4,4,0,3,1,0
127209,7,1,5,3,0,3,1,0
127210,8,2,5,3,0,2,0,0
127211,7,1,5,4,0,4,1,0
127212,9,2,6,1,1,3,1,0
127213,7,1,5,NULL,1,3,1,1
127214,7,2,5,2,0,2,0,0
127215,7,2,5,3,1,3,1,0
127216,7,2,5,NULL,0,2,0,1
127217,7,1,5,4,0,3,1,0
127219,7,1,5,3,0,3,1,0
127220,7,1,5,3,0,3,1,0
127221,7,2,5,3,0,4,1,0
127222,7,2,5,3,0,4,1,0
127223,7,2,5,NULL,1,2,0,1
127224,9,2,7,3,0,3,1,0
127225,7,1,5,4,0,4,1,0
127226,7,1,5,NULL,0,4,1,1
127227,7,1,5,4,0,4,1,0
127228,7,2,5,3,0,2,0,0
127229,7,2,5,4,0,3,1,0
127230,7,1,5,4,0,3,1,0
127231,7,2,4,3,0,4,1,0
127232,7,2,5,4,0,3,1,0
127233,7,1,5,4,0,3,1,0
127234,7,2,5,NULL,1,3,1,1
127235,7,2,5,3,0,3,1,0
127236,7,2,5,4,0,4,1,0
127237,7,1,5,3,0,4,1,0
127238,7,1,5,4,0,4,1,0
127240,7,1,5,4,0,4,1,0
127241,7,2,5,3,1,3,1,0
127242,7,2,5,4,0,4,1,0
127243,7,1,5,NULL,0,4,1,1
127244,7,2,5,4,0,4,1,0
127245,7,2,5,4,1,3,1,0
127246,7,2,4,4,0,3,1,0
127247,7,2,5,4,0,4,1,0
127248,7,2,5,4,0,4,1,0
127249,9,1,6,3,0,2,0,0
127250,9,1,6,1,0,3,1,0
127251,9,1,6,NULL,0,4,1,1
127252,8,2,6,4,1,4,1,0
127253,9,1,6,2,0,2,0,0
127254,8,2,6,3,0,3,1,0
127255,10,1,7,NULL,0,1,0,1
127256,8,1,6,3,1,4,1,0
127257,9,1,6,4,1,2,0,0
127258,8,2,6,NULL,0,2,0,1
127259,8,1,6,3,0,3,1,0
127261,10,1,7,NULL,0,1,0,1
127262,8,1,6,4,1,4,1,0
127263,9,2,6,4,0,3,1,0
127264,9,1,7,3,0,3,1,0
127265,9,1,7,4,0,1,0,0
127266,10,2,7,4,0,4,1,0
127267,10,1,7,3,0,3,1,0
127268,8,1,6,3,0,3,1,0
127270,10,1,7,4,0,4,1,0
127271,8,2,6,4,0,3,1,0
127272,8,2,6,NULL,0,3,1,1
127273,8,1,6,NULL,0,3,1,1
127276,10,1,7,4,1,4,1,0
127277,8,2,6,2,0,1,0,0
127278,9,1,6,NULL,0,3,1,1
127279,9,1,7,4,0,3,1,0
127280,9,2,7,3,0,4,1,0
127281,10,2,7,4,0,3,1,0
127282,9,2,7,3,1,2,0,0
127283,10,1,7,4,0,3,1,0
127284,8,2,6,4,1,4,1,0
127286,8,2,6,4,0,3,1,0
127287,8,2,6,4,1,4,1,0
127288,9,2,7,NULL,1,3,1,1
127292,10,1,7,4,0,4,1,0
127293,9,2,7,4,0,4,1,0
127294,10,1,6,4,0,4,1,0
127295,9,2,6,3,1,3,1,0
127296,9,1,7,3,0,4,1,0
127297,9,1,6,NULL,0,3,1,1
127299,9,2,6,3,0,3,1,0
127301,8,1,6,4,0,4,1,0
127302,9,1,6,4,0,4,1,0
127303,8,2,6,2,0,3,1,0
127304,10,2,7,4,1,4,1,0
127305,9,1,7,NULL,0,1,0,1
127306,10,2,7,NULL,0,2,0,1
127307,9,2,6,3,0,4,1,0
127308,9,1,6,3,0,3,1,0
127309,10,2,7,NULL,0,3,1,1
127310,9,1,6,2,1,1,0,0
127314,10,2,7,4,1,3,1,0
127316,8,1,6,4,0,3,1,0
127317,10,1,7,3,0,4,1,0
127318,9,2,6,NULL,0,1,0,1
127320,8,2,6,3,0,3,1,0
127322,9,2,7,4,0,3,1,0
127325,9,2,7,4,0,4,1,0
127326,9,1,7,4,0,4,1,0
127328,9,2,7,4,0,2,0,0
127329,8,1,6,3,1,3,1,0
127331,9,1,7,4,0,3,1,0
127332,8,2,6,3,0,1,0,0
127333,9,1,6,4,0,4,1,0
127335,9,1,7,3,0,4,1,0
127336,9,2,6,NULL,0,2,0,1
127337,10,1,7,4,1,2,0,0
127338,8,1,6,NULL,0,3,1,1
127340,8,1,6,NULL,0,3,1,1
127342,8,1,6,NULL,1,3,1,1
127343,8,1,6,NULL,0,3,1,1
127345,9,2,6,3,1,2,0,0
127346,8,1,6,NULL,0,2,0,1
127347,9,2,6,NULL,1,2,0,1
127348,9,1,7,4,0,3,1,0
127349,9,2,7,NULL,1,3,1,1
127354,8,1,6,4,1,1,0,0
127355,10,1,6,NULL,0,1,0,1
127357,9,1,7,4,0,4,1,0
127359,8,1,6,1,1,3,1,0
127360,9,2,7,NULL,1,2,0,1
127361,8,2,6,3,0,3,1,0
127362,8,2,6,NULL,0,3,1,1
127363,8,2,6,4,0,3,1,0
127364,9,1,6,1,0,3,1,0
127365,9,1,7,4,0,4,1,0
127366,8,1,6,3,0,1,0,0
127368,9,1,7,4,1,4,1,0
127369,8,1,6,4,0,3,1,0
127370,9,1,6,NULL,0,3,1,1
127371,3,1,1,4,0,4,1,0
127372,4,1,1,4,0,4,1,0
127373,4,2,1,4,0,3,1,0
127375,4,2,1,4,0,3,1,0
127376,3,1,1,4,0,4,1,0
127377,4,2,1,4,0,3,1,0
127378,4,1,1,2,1,1,0,0
127379,4,1,1,4,0,4,1,0
127380,4,2,1,NULL,0,1,0,1
127381,3,1,1,3,1,4,1,0
127382,4,1,1,4,0,2,0,0
127383,4,1,1,2,1,2,0,0
127384,3,2,1,4,1,2,0,0
127385,3,2,1,4,0,2,0,0
127386,4,1,1,4,0,3,1,0
127387,4,2,1,1,0,3,1,0
127388,4,1,1,3,1,3,1,0
127391,4,2,1,NULL,1,4,1,1
127392,4,2,1,4,0,4,1,0
127393,4,2,1,4,0,3,1,0
127395,4,1,2,4,0,3,1,0
127397,6,1,2,3,0,4,1,0
127398,4,1,2,3,0,2,0,0
127399,5,1,2,4,0,1,0,0
127400,4,2,2,3,0,3,1,0
127401,4,1,2,4,1,4,1,0
127402,5,1,2,3,0,2,0,0
127403,4,2,2,2,0,2,0,0
127404,5,2,2,4,0,3,1,0
127408,4,1,2,4,0,3,1,0
127409,5,2,2,4,0,4,1,0
127411,5,1,2,4,0,4,1,0
127413,5,1,2,NULL,0,4,1,0
127414,5,2,2,3,0,4,1,0
127415,5,1,2,NULL,0,3,1,1
127416,4,1,2,3,0,3,1,0
127417,5,1,2,4,1,3,1,0
127418,4,2,2,4,0,4,1,0
127419,5,1,2,NULL,1,4,1,1
127422,6,1,3,3,1,2,0,0
127423,5,2,3,4,0,4,1,0
127424,6,2,3,4,0,3,1,0
127425,6,1,3,4,1,4,1,0
127426,6,1,3,4,1,3,1,0
127428,5,1,3,4,1,3,1,0
127429,6,2,3,4,0,3,1,0
127430,6,1,3,NULL,0,2,0,1
127431,6,1,3,3,0,2,0,0
127432,6,2,3,3,0,3,1,0
127433,5,2,3,4,0,4,1,0
127434,5,1,3,NULL,0,4,1,1
127435,6,2,3,4,0,3,1,0
127436,5,2,3,4,0,3,1,0
127437,6,1,3,NULL,0,4,1,1
127439,6,1,3,4,0,3,1,0
127440,6,2,3,2,0,3,1,0
127442,6,1,3,3,0,3,1,0
127443,5,2,3,4,0,4,1,0
127445,6,2,3,3,0,2,0,0
127446,6,2,3,3,0,3,1,0
127448,6,2,3,4,0,4,1,0
127449,6,1,4,4,0,3,1,0
127450,6,1,4,4,0,4,1,0
127451,6,2,4,4,1,4,1,0
127452,7,1,4,4,0,3,1,0
127454,6,1,4,3,1,3,1,0
127455,7,2,4,4,0,4,1,0
127456,6,1,4,4,0,3,1,0
127457,7,1,4,NULL,1,2,0,1
127459,7,1,4,3,0,3,1,0
127460,6,2,4,4,0,4,1,0
127461,6,2,4,NULL,1,3,1,1
127462,8,2,5,4,0,3,1,0
127463,6,1,4,3,1,3,1,0
127465,7,2,4,NULL,1,3,1,1
127466,7,1,4,4,0,3,1,0
127467,6,1,4,4,1,3,1,0
127468,6,1,4,4,1,3,1,0
127469,7,2,5,4,0,3,1,0
127470,7,1,4,NULL,1,3,1,1
127471,7,1,4,NULL,1,4,1,1
127472,7,1,4,4,1,3,1,0
127476,8,1,5,4,0,4,1,0
127490,10,1,6,4,1,3,1,0
127491,9,2,6,4,1,4,1,0
127492,8,1,6,3,0,3,1,0
127493,9,2,6,NULL,1,3,1,1
127494,8,2,6,4,0,4,1,0
127495,8,1,6,4,1,3,1,0
127496,9,1,6,4,1,4,1,0
127497,8,2,6,3,0,4,1,0
127498,8,2,6,4,1,3,1,0
127500,8,2,6,4,1,4,1,0
127501,9,1,6,4,0,1,0,0
127502,9,1,6,4,0,4,1,0
127503,8,2,6,NULL,1,3,1,1
127504,8,2,6,NULL,0,2,0,1
127506,8,1,6,4,1,4,1,0
127507,8,1,6,4,0,2,0,0
127508,8,2,6,NULL,0,3,1,1
127509,9,2,6,4,1,4,1,0
127510,9,1,6,NULL,1,2,0,1
127511,9,2,6,NULL,1,4,1,1
127512,9,2,6,3,0,3,1,0
127513,10,2,7,3,1,4,1,0
127514,10,1,7,4,1,3,1,0
127515,10,1,7,4,0,3,1,0
127516,10,1,7,NULL,1,4,1,1
127517,10,1,7,NULL,0,3,1,1
127518,10,2,7,4,0,2,0,0
127519,11,2,7,NULL,1,3,1,1
127521,9,2,7,NULL,1,1,0,1
127522,9,1,7,NULL,1,1,0,1
127523,10,2,7,NULL,1,2,0,1
127525,10,1,7,4,0,3,1,0
127526,10,1,7,4,0,4,1,0
127527,9,1,7,NULL,1,3,1,1
127528,10,1,7,4,0,4,1,0
127529,9,2,7,3,1,3,1,0
127530,10,2,7,4,0,3,1,0
127531,10,2,7,NULL,1,3,1,1
127532,6,1,4,3,1,3,1,0
127533,7,2,4,4,0,3,1,0
127534,6,1,4,4,0,4,1,0
127535,7,1,4,4,0,4,1,0
127536,7,1,4,3,0,1,0,0
127537,7,1,4,4,1,3,1,0
127538,6,1,4,4,0,4,1,0
127539,7,2,4,4,1,4,1,0
127540,7,2,4,4,0,3,1,0
127542,6,2,4,4,0,4,1,0
127543,6,2,4,NULL,0,3,1,1
127545,6,2,4,4,0,4,1,0
127546,7,2,5,4,1,4,1,0
127547,8,1,5,4,1,2,0,0
127548,8,2,5,4,0,3,1,0
127549,8,2,5,4,0,4,1,0
127550,6,2,5,4,0,4,1,0
127551,7,2,5,3,0,4,1,0
127552,8,1,5,NULL,0,2,0,1
127553,8,1,5,NULL,0,3,1,1
127554,7,2,5,4,0,3,1,0
127555,7,2,5,2,0,3,1,0
127556,7,2,5,NULL,0,2,0,1
127557,8,2,5,NULL,0,3,1,1
127558,8,2,5,3,0,4,1,0
127559,7,2,5,3,1,4,1,0
127560,8,2,5,2,0,3,1,0
127561,8,1,5,4,0,4,1,0
127562,7,1,5,4,0,4,1,0
127564,7,2,5,4,0,4,1,0
127565,8,2,6,2,1,4,1,0
127566,8,2,6,3,0,3,1,0
127568,8,1,6,3,0,4,1,0
127569,9,2,6,4,1,3,1,0
127570,9,2,6,4,0,3,1,0
127571,8,2,6,NULL,0,3,1,1
127572,9,1,6,4,0,3,1,0
